location,LON,LAT,YEAR,MM,DD,DOY,date,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_SW_DWN,ALLSKY_TOA_SW_DWN,PRECTOT,PS,RH2M,T2M,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,TS,WS10M
NCH1,-78.49216,35.66655,2018,8,8,220,2018-08-08,36.38,25.58,38.31,5.02,100.63,84.34,26.59,23.76,23.72,31.33,22.99,26.54,2.72
NCH1,-78.49216,35.66655,2018,8,9,221,2018-08-09,35.11,24.69,38.17,0.56,100.49,78.66,26.51,22.58,22.5,31.64,22.07,26.58,2.64
NCH1,-78.49216,35.66655,2018,8,10,222,2018-08-10,35.53,23.98,38.03,0.58,100.44,69.83,27.2,21.34,21.18,32.5,21.22,26.92,1.43
NCH1,-78.49216,35.66655,2018,8,11,223,2018-08-11,36.61,22.07,37.89,11.96,100.43,80.3,26.78,23.16,23.02,30.9,23.09,26.52,1.73
NCH1,-78.49216,35.66655,2018,8,12,224,2018-08-12,36.56,18.62,37.75,18.07,100.65,82.67,26.2,23.06,22.99,30.91,22,26.39,1.31
NCH1,-78.49216,35.66655,2018,8,13,225,2018-08-13,36.14,19.14,37.6,10.83,100.65,82.31,25.66,22.46,22.4,29.38,22.73,25.51,1.61
NCH1,-78.49216,35.66655,2018,8,14,226,2018-08-14,34.06,19.48,37.45,2.72,100.68,78.57,25.18,21.26,21.16,29.78,19.89,24.92,1.62
NCH1,-78.49216,35.66655,2018,8,15,227,2018-08-15,34.03,25.02,37.3,0.06,100.87,67.01,26.22,19.74,19.58,31.15,19.63,25.59,1.35
NCH1,-78.49216,35.66655,2018,8,16,228,2018-08-16,35.43,21.67,37.14,0.22,101.08,70.72,26.73,21.09,20.89,31.53,22.33,26.28,1.68
NCH1,-78.49216,35.66655,2018,8,17,229,2018-08-17,36.38,23.72,36.99,0.47,101.03,85,26.65,23.94,23.92,30.37,23.01,26.55,3.66
NCH1,-78.49216,35.66655,2018,8,18,230,2018-08-18,37.42,19.63,36.82,17.79,100.61,88.55,26.04,24.01,24.01,29.1,23.77,25.96,3.99
NCH1,-78.49216,35.66655,2018,8,19,231,2018-08-19,37.5,18.18,36.66,15.37,100.49,87.5,26.06,23.84,23.82,29.78,22.81,26.12,3.05
NCH1,-78.49216,35.66655,2018,8,20,232,2018-08-20,37.38,21.06,36.49,7.4,100.75,84.76,26.23,23.48,23.45,30.41,22.47,26.47,1.53
NCH1,-78.49216,35.66655,2018,8,21,233,2018-08-21,36.87,16.4,36.32,15.73,100.65,92.22,25.25,23.89,23.91,27.33,23.67,25.11,3.68
NCH1,-78.49216,35.66655,2018,8,22,234,2018-08-22,36.13,22.12,36.15,1.93,100.37,81.21,26.05,22.63,22.57,30.64,22.61,26.07,3.12
NCH1,-78.49216,35.66655,2018,8,23,235,2018-08-23,29.73,25.38,35.97,0.23,100.91,73.7,21.46,16.65,16.46,26.04,16.43,21.41,3.41
NCH1,-78.49216,35.66655,2018,8,24,236,2018-08-24,29.45,24.09,35.79,0,101.3,78.5,20.63,16.81,16.67,27.16,13.87,20.66,3.04
NCH1,-78.49216,35.66655,2018,8,25,237,2018-08-25,29.76,24.31,35.61,0,101.44,70.56,22.17,16.67,16.52,27.82,15.62,21.58,1.99
NCH1,-78.49216,35.66655,2018,8,26,238,2018-08-26,32.45,24.33,35.43,0,101.35,69.19,23.8,17.93,17.7,30.06,17.53,23.13,1.35
NCH1,-78.49216,35.66655,2018,8,27,239,2018-08-27,35.26,23.32,35.28,0.03,101.17,77.7,25.97,21.85,21.69,32.19,19.88,25.99,1.93
NCH1,-78.49216,35.66655,2018,8,28,240,2018-08-28,35.1,23.15,35.12,0.03,101.18,78.77,26.67,22.75,22.67,32.36,21.73,26.71,2.39
NCH1,-78.49216,35.66655,2018,8,29,241,2018-08-29,35.31,23.1,34.96,0.03,101.09,78.64,26.33,22.4,22.32,31.89,21.24,26.43,2.49
NCH1,-78.49216,35.66655,2018,8,30,242,2018-08-30,35.66,22.84,34.8,1.12,100.98,77.63,26.93,22.77,22.67,32.51,22.37,26.86,2.3
NCH1,-78.49216,35.66655,2018,8,31,243,2018-08-31,36.4,22.23,34.64,4.86,101.11,79.66,26.8,23.06,22.94,31.65,22.51,26.89,1.11
NCH1,-78.49216,35.66655,2018,9,1,244,2018-09-01,36.31,21.55,34.47,6.95,101.34,85.97,25.89,23.38,23.35,29.68,23.08,25.67,1.22
NCH1,-78.49216,35.66655,2018,9,2,245,2018-09-02,36.05,21.33,34.31,1.7,101.45,83,25.86,22.8,22.75,30.58,21.58,25.84,1.31
NCH1,-78.49216,35.66655,2018,9,3,246,2018-09-03,35.89,20.92,34.13,0.3,101.54,79.77,26.85,23.13,23.06,31.23,22.44,26.5,1.5
NCH1,-78.49216,35.66655,2018,9,4,247,2018-09-04,36.34,19.2,33.96,0.29,101.41,76.26,27.01,22.57,22.46,32.22,22.28,26.88,2
NCH1,-78.49216,35.66655,2018,9,5,248,2018-09-05,34.75,21.28,33.79,0.16,101.36,76.34,26.41,22,21.89,31.56,21.32,26.26,1.97
NCH1,-78.49216,35.66655,2018,9,6,249,2018-09-06,35.54,21.15,33.61,0,101.2,74.82,26.61,21.88,21.76,32.79,21.14,26.72,1.77
NCH1,-78.49216,35.66655,2018,9,7,250,2018-09-07,35.41,20.86,33.43,0.33,100.97,74.56,26.49,21.7,21.59,32.41,21.28,26.65,1.86
NCH1,-78.49216,35.66655,2018,9,8,251,2018-09-08,35.83,18.93,33.24,1.4,100.63,75.78,26.23,21.71,21.62,32.16,21.04,26.55,1.56
NCH1,-78.49216,35.66655,2018,9,9,252,2018-09-09,36.09,17,33.06,3.42,100.52,80.58,25.21,21.69,21.63,30.52,21.13,25.58,0.99
NCH1,-78.49216,35.66655,2018,9,10,253,2018-09-10,36.99,16.96,32.87,3.55,100.67,82.03,25.19,21.95,21.87,30.84,19.88,25.56,1.9
NCH1,-78.49216,35.66655,2018,9,11,254,2018-09-11,37.04,17.47,32.68,7.41,100.91,83.43,26.04,23.05,22.98,30.5,22.38,26.17,1.54
NCH1,-78.49216,35.66655,2018,9,12,255,2018-09-12,36.52,19.22,32.49,1.2,101.04,81.34,26.27,22.87,22.82,31.44,22.9,26.41,2.79
NCH1,-78.49216,35.66655,2018,9,13,256,2018-09-13,36.83,10,32.3,15.72,100.6,85.55,25.47,22.89,22.88,29.34,22.73,25.38,8.05
NCH1,-78.49216,35.66655,2018,9,14,257,2018-09-14,38.62,1.85,32.1,80.84,99.92,90.11,24.76,23.03,23.03,26.09,23.24,24.39,13.42
NCH1,-78.49216,35.66655,2018,9,15,258,2018-09-15,37.63,3.22,31.9,50.64,100.44,92.05,23.83,22.45,22.47,25.89,22.73,23.51,9.5
NCH1,-78.49216,35.66655,2018,9,16,259,2018-09-16,36.93,4.75,31.71,40.11,100.72,91.95,23.93,22.53,22.55,25.87,22.51,23.62,6.7
NCH1,-78.49216,35.66655,2018,9,17,260,2018-09-17,37.11,16.4,31.5,14.59,100.57,93.62,25.39,24.27,24.29,27.48,23.58,25.15,5.58
NCH1,-78.49216,35.66655,2018,9,18,261,2018-09-18,35.98,16.97,31.3,1.79,100.27,86.33,25.19,22.76,22.74,28.8,22.18,25.06,3.58
NCH1,-78.49216,35.66655,2018,9,19,262,2018-09-19,33.02,20.65,31.09,0.04,100.54,78.73,24.84,20.95,20.87,30.03,19.06,24.29,2.12
NCH1,-78.49216,35.66655,2018,9,20,263,2018-09-20,33.54,18.86,30.89,0.02,101.13,83.27,24.25,21.27,21.24,28.99,20.33,24.2,1.99
NCH1,-78.49216,35.66655,2018,9,21,264,2018-09-21,33.32,13.51,30.68,0,101.31,85.23,22.68,20.08,20.06,27.43,18.47,22.79,1.84
NCH1,-78.49216,35.66655,2018,9,22,265,2018-09-22,32.75,19.79,30.47,0.65,101.01,83.74,24.02,21.12,21.04,30.07,18.93,24.11,2.26
NCH1,-78.49216,35.66655,2018,9,23,266,2018-09-23,34.37,16.71,30.25,1.8,101.08,84.94,23.59,20.93,20.9,28.29,19.83,23.82,1.27
NCH1,-78.49216,35.66655,2018,9,24,267,2018-09-24,35.18,11.3,30.04,0.56,101.4,87.16,22.03,19.8,19.74,27.18,17.59,22.28,2.48
NCH1,-78.49216,35.66655,2018,9,25,268,2018-09-25,34.71,15.22,29.82,9.05,101.25,88.55,24.14,22.13,22.08,29.14,19.65,24.08,1.98
NEH2,-96.5601,41.37983,2018,5,8,128,2018-05-08,31.3,22.57,38.63,0.03,96.2,65.56,20.66,14.08,13.92,26.5,14.51,20.58,4.69
NEH2,-96.5601,41.37983,2018,5,9,129,2018-05-09,28.22,27.05,38.78,0,96.22,57.91,20.21,11.74,11.66,27.39,13.35,20.8,5.88
NEH2,-96.5601,41.37983,2018,5,10,130,2018-05-10,30.1,25.71,38.92,0.07,96.41,58.39,19.59,11.28,11.19,27.21,12.59,20.82,5.48
NEH2,-96.5601,41.37983,2018,5,11,131,2018-05-11,32.11,17.89,39.05,12.73,96.05,79.38,16.49,12.94,12.72,23.43,11.2,17.91,5.98
NEH2,-96.5601,41.37983,2018,5,12,132,2018-05-12,31.41,7.62,39.18,0.41,96.51,82.91,13,10.17,10.1,17.79,9.77,14.19,5.11
NEH2,-96.5601,41.37983,2018,5,13,133,2018-05-13,32.46,10.96,39.31,3.64,96.55,84.58,16.04,13.45,13.24,23.85,10.33,17.32,2.93
NEH2,-96.5601,41.37983,2018,5,14,134,2018-05-14,32.27,17.2,39.44,3.68,96.47,77.41,18.44,14.47,14.42,24.5,13.86,19.38,2.91
NEH2,-96.5601,41.37983,2018,5,15,135,2018-05-15,30.91,21.56,39.56,0.24,96.69,71.36,19.61,14.37,14.29,24.85,13.51,20.33,3.14
NEH2,-96.5601,41.37983,2018,5,16,136,2018-05-16,29.2,27.96,39.68,0.06,96.66,58.93,21.79,13.5,13.4,28.52,14.74,22.15,2.08
NEH2,-96.5601,41.37983,2018,5,17,137,2018-05-17,29.37,28.13,39.79,0,96.56,58.37,22.17,13.71,13.63,29.78,14.12,22.91,4.27
NEH2,-96.5601,41.37983,2018,5,18,138,2018-05-18,31.63,9.42,39.91,1.95,96.35,60.77,21.15,13.38,13.21,26.98,13.6,21.43,3.65
NEH2,-96.5601,41.37983,2018,5,19,139,2018-05-19,31.89,9.47,40.01,11.1,96.51,84.04,15.15,12.48,12.37,17.68,12.33,15.94,4.8
NEH2,-96.5601,41.37983,2018,5,20,140,2018-05-20,31.59,4.66,40.12,2.56,97.03,86.32,13.74,11.49,11.51,15.98,11.99,14.57,3.27
NEH2,-96.5601,41.37983,2018,5,21,141,2018-05-21,31.8,21.3,40.22,0.22,96.82,68.31,17.4,11.59,11.46,24.52,9.45,19.15,2.84
NEH2,-96.5601,41.37983,2018,5,22,142,2018-05-22,32.63,21.36,40.32,2.86,96.61,70.48,22.21,16.69,16.49,27.66,15.71,22.18,5.16
NEH2,-96.5601,41.37983,2018,5,23,143,2018-05-23,32.75,27.35,40.41,0.17,96.74,62.41,25.12,17.56,17.44,31.39,18.53,25.31,6.1
NEH2,-96.5601,41.37983,2018,5,24,144,2018-05-24,33.17,27.74,40.5,0.26,96.64,71.57,24.19,18.83,18.74,28.85,20,24.17,5.42
NEH2,-96.5601,41.37983,2018,5,25,145,2018-05-25,32.55,26.27,40.59,0,96.16,55.91,26.38,16.98,16.77,34.36,18.29,26.72,3.16
NEH2,-96.5601,41.37983,2018,5,26,146,2018-05-26,32.56,28.83,40.67,0,96,45.74,28.48,15.67,15.58,36.63,20.5,28.64,1.5
NEH2,-96.5601,41.37983,2018,5,27,147,2018-05-27,33.11,28.21,40.75,0,96.18,45.14,28.59,15.56,15.51,37.08,20.96,28.81,5
NEH2,-96.5601,41.37983,2018,5,28,148,2018-05-28,34.47,26.58,40.83,0.98,96.41,52.78,27.4,17,16.87,34.77,20.18,28.12,3.52
NEH2,-96.5601,41.37983,2018,5,29,149,2018-05-29,34.55,7.15,40.9,14.18,96.12,76.18,22.84,18.5,18.4,28.12,19.82,23.5,2.25
NEH2,-96.5601,41.37983,2018,5,30,150,2018-05-30,32.77,25.74,40.97,1.17,95.65,63.84,23.78,16.65,16.47,30.06,18.44,24.62,4.1
NEH2,-96.5601,41.37983,2018,5,31,151,2018-05-31,31.52,28,41.03,0,95.93,52.98,25.95,15.71,15.6,32.88,17.31,26.4,2.6
NEH2,-96.5601,41.37983,2018,6,1,152,2018-06-01,32.96,29.3,41.09,1.67,96.1,50.57,27.32,16.23,16.14,34.44,19.13,27.63,5.55
NEH2,-96.5601,41.37983,2018,6,2,153,2018-06-02,30.39,29.57,41.15,26.99,96.6,62.18,21.94,14.48,13.86,25.56,15.86,22.28,6.5
NEH2,-96.5601,41.37983,2018,6,3,154,2018-06-03,27.02,30.13,41.21,0,97.15,48.73,20.4,9.25,9.2,27.11,13.07,20.52,4.62
NEH2,-96.5601,41.37983,2018,6,4,155,2018-06-04,30.04,25.85,41.26,0.02,96.73,54.85,21.25,11.88,11.79,28.51,14.89,21.31,5.37
NEH2,-96.5601,41.37983,2018,6,5,156,2018-06-05,31.15,29.48,41.31,0,96.21,57.12,24.97,16,15.77,33.61,15.36,25.67,4.48
NEH2,-96.5601,41.37983,2018,6,6,157,2018-06-06,34.9,25.97,41.35,3.47,96.23,65.21,26.92,19.97,19.78,32.76,19.67,26.84,3.87
NEH2,-96.5601,41.37983,2018,6,7,158,2018-06-07,35.95,12.22,41.39,1.58,96.55,67.62,24.77,18.49,18.31,29.9,19.87,25.57,2.89
NEH2,-96.5601,41.37983,2018,6,8,159,2018-06-08,34.57,24.57,41.43,10.08,96.66,74.98,24.8,20.15,20.03,29.05,19.9,24.95,2.82
NEH2,-96.5601,41.37983,2018,6,9,160,2018-06-09,34.48,28.86,41.46,0.96,96.28,63.99,26.93,19.67,19.53,32.98,20.33,27.38,3.4
NEH2,-96.5601,41.37983,2018,6,10,161,2018-06-10,36.24,25.21,41.5,2.32,95.79,63.19,27.52,20.03,19.9,35.37,21.28,27.85,5.69
NEH2,-96.5601,41.37983,2018,6,11,162,2018-06-11,35.62,22.74,41.52,5.37,95.79,66.31,26.76,20.09,19.85,34.55,19.79,27.13,6.09
NEH2,-96.5601,41.37983,2018,6,12,163,2018-06-12,31.82,26.26,41.55,0.23,96.49,60.09,23.97,15.86,15.74,30.51,16.97,25.19,3.99
NEH2,-96.5601,41.37983,2018,6,13,164,2018-06-13,30.83,25.14,41.57,0.02,96.82,45.62,22.65,10.31,10.06,30,14.09,23.55,4.72
NEH2,-96.5601,41.37983,2018,6,14,165,2018-06-14,34.29,28.62,41.59,0.11,96.08,53.83,27.9,17.79,17.56,36.46,18.84,28.28,7.18
NEH2,-96.5601,41.37983,2018,6,15,166,2018-06-15,35.94,27.79,41.6,0.06,95.82,45.83,30.98,18,17.95,38.37,23.63,31.23,8.69
NEH2,-96.5601,41.37983,2018,6,16,167,2018-06-16,35.99,28.73,41.62,0.19,95.89,49.67,30.34,18.73,18.62,37.57,23.99,30.64,7.94
NEH2,-96.5601,41.37983,2018,6,17,168,2018-06-17,37.39,18.32,41.63,2.03,96.2,56.01,29.18,19.63,19.5,34.65,24.05,29.51,6.75
NEH2,-96.5601,41.37983,2018,6,18,169,2018-06-18,38.22,22.98,41.63,12.72,96.41,66.39,28.18,21.47,21.23,34.22,23.25,28.81,4.62
NEH2,-96.5601,41.37983,2018,6,19,170,2018-06-19,36.99,13.11,41.64,12.64,96.39,76.06,25.78,21.33,21.22,30.61,22,26.86,2.78
NEH2,-96.5601,41.37983,2018,6,20,171,2018-06-20,35.4,12.05,41.64,30.85,96.12,84.39,20.5,17.8,17.7,23.09,16.45,20.9,6.22
NEH2,-96.5601,41.37983,2018,6,21,172,2018-06-21,33.68,9.99,41.64,4.65,96.02,80.79,19.04,15.69,15.68,23.03,16.26,19.43,8.45
NEH2,-96.5601,41.37983,2018,6,22,173,2018-06-22,33.4,16.76,41.63,0.24,96.31,75.13,19.78,15.32,15.25,24.77,14.84,20.97,3.34
NEH2,-96.5601,41.37983,2018,6,23,174,2018-06-23,33.12,21.06,41.62,1.39,95.97,71.97,21.99,16.8,16.68,27.74,15.3,22.46,2.76
NEH2,-96.5601,41.37983,2018,6,24,175,2018-06-24,34.02,24.55,41.6,16.36,96.2,78.11,23.49,19.52,19.42,28.24,18.64,23.49,3.49
NEH2,-96.5601,41.37983,2018,6,25,176,2018-06-25,34.48,5.31,41.58,41.73,96.24,88.48,20.76,18.78,18.76,24.35,17.41,20.63,4.7
NEH2,-96.5601,41.37983,2018,6,26,177,2018-06-26,33.78,22.5,41.56,1.04,96.15,77.02,22.4,18.25,18.16,27.75,16.65,22.6,3.71
NEH2,-96.5601,41.37983,2018,6,27,178,2018-06-27,31.95,29.68,41.54,0.15,96.24,73.23,24.31,19.3,19.18,30.34,17.13,24.47,2.88
NEH2,-96.5601,41.37983,2018,6,28,179,2018-06-28,35.01,12.16,41.51,1.92,96.02,81.12,26.18,22.74,22.48,31.13,20.07,26,4.58
NEH2,-96.5601,41.37983,2018,6,29,180,2018-06-29,35.24,28.39,41.48,0.31,95.82,63.75,28.92,21.51,21.34,34.8,24.16,28.22,8.35
NEH2,-96.5601,41.37983,2018,6,30,181,2018-06-30,36.42,13.14,41.45,30.09,96.18,82.5,25.44,22.28,22.24,28.16,21.95,25.41,1.89
NEH2,-96.5601,41.37983,2018,7,1,182,2018-07-01,32.16,26.5,41.42,8.17,96.46,71.47,22,16.7,16.55,26.35,16.48,22.25,3.62
NEH2,-96.5601,41.37983,2018,7,2,183,2018-07-02,31.26,29.56,41.38,0,96.68,71.25,23.56,18.15,17.98,29.69,16.56,23.43,4.52
NEH2,-96.5601,41.37983,2018,7,3,184,2018-07-03,34.82,28.54,41.33,0,96.56,76.25,26.33,21.9,21.69,31.95,20.07,26.11,5.4
NEH2,-96.5601,41.37983,2018,7,4,185,2018-07-04,36.91,27.47,41.29,4.08,97.05,74.04,27.32,22.39,22.28,32.77,22.19,27.12,3.97
NEH2,-96.5601,41.37983,2018,7,5,186,2018-07-05,35.18,17.37,41.24,8.06,97.86,83.4,24.26,21.3,21.26,28.16,20.77,24.49,3.41
NEH2,-96.5601,41.37983,2018,7,6,187,2018-07-06,30.9,29.59,41.18,0,97.88,71.24,23.43,18.02,17.92,29.25,17.86,23.99,2.78
NEH2,-96.5601,41.37983,2018,7,7,188,2018-07-07,32.33,28.46,41.13,0,97.39,70.97,24.2,18.71,18.43,30.81,17.25,24.37,4
NEH2,-96.5601,41.37983,2018,7,8,189,2018-07-08,31.03,29.68,41.07,0,97.16,59.95,24.3,16.14,15.86,31.55,16.87,24.24,4.38
NEH2,-96.5601,41.37983,2018,7,9,190,2018-07-09,33.29,29.05,41.01,0,97.19,59.97,26.28,18.02,17.77,33.81,17.98,26.16,3.56
NEH2,-96.5601,41.37983,2018,7,10,191,2018-07-10,34.11,28.27,40.94,0,97.07,56.34,27.12,17.79,17.63,34.09,19.82,27.14,2.55
NEH2,-96.5601,41.37983,2018,7,11,192,2018-07-11,35.51,28.48,40.87,0,96.76,61.32,28.56,20.53,20.32,34.96,21.35,28.68,4.26
NEH2,-96.5601,41.37983,2018,7,12,193,2018-07-12,36.03,28.36,40.8,2.55,96.75,57.81,29.86,20.79,20.62,36.23,23.69,29.95,4.57
NEH2,-96.5601,41.37983,2018,7,13,194,2018-07-13,37.06,13.22,40.73,4.34,96.81,75.54,25.44,20.89,20.77,30.89,21.27,25.99,2.85
NEH2,-96.5601,41.37983,2018,7,14,195,2018-07-14,32.29,26,40.65,0.28,96.81,68.38,24.81,18.71,18.56,30.38,19.62,25.71,2.91
NEH2,-96.5601,41.37983,2018,7,15,196,2018-07-15,33.59,27.11,40.57,0.05,96.75,63.24,26.86,19.42,19.22,32.82,20.43,27.47,2.19
NEH2,-96.5601,41.37983,2018,7,16,197,2018-07-16,35.29,25.65,40.48,0.6,96.91,64.21,25.75,18.61,18.43,31.7,19.71,27.15,2.84
NEH2,-96.5601,41.37983,2018,7,17,198,2018-07-17,35.19,15.45,40.39,11.38,96.98,84.68,22.16,19.48,19.47,24.31,20.04,22.36,2.59
NEH2,-96.5601,41.37983,2018,7,18,199,2018-07-18,34.15,20.77,40.3,7.58,96.69,76.48,24.09,19.77,19.7,28.77,19.27,24.57,3.04
NEH2,-96.5601,41.37983,2018,7,19,200,2018-07-19,32.31,27.8,40.21,0.06,96.19,66.17,25.18,18.54,18.35,30.43,20.55,25.39,4.72
NEH2,-96.5601,41.37983,2018,7,20,201,2018-07-20,31.98,22.92,40.11,0.03,96.49,65.3,24.49,17.67,17.52,30.4,18.06,25.03,3.4
NEH2,-96.5601,41.37983,2018,7,21,202,2018-07-21,31.08,26.54,40.01,0,96.82,67.97,23.63,17.48,17.37,30.09,17.56,24.39,3.51
NEH2,-96.5601,41.37983,2018,7,22,203,2018-07-22,33.48,25.23,39.91,0.21,96.83,64.25,23.73,16.69,16.57,29.78,17.95,24.6,2.67
NEH2,-96.5601,41.37983,2018,7,23,204,2018-07-23,33.77,22.29,39.8,2.44,97.01,68.1,24.2,18.06,17.94,30.04,18.88,24.91,2.96
NEH2,-96.5601,41.37983,2018,7,24,205,2018-07-24,30.61,27.92,39.69,0,97.21,54.25,23.77,14.06,13.94,30.64,16.61,24.47,2.5
NEH2,-96.5601,41.37983,2018,7,25,206,2018-07-25,33.27,20.48,39.57,2.14,96.92,65.26,22.81,16.07,15.71,30.36,16.95,23,3.31
NEH2,-96.5601,41.37983,2018,7,26,207,2018-07-26,31.72,25.39,39.46,0.6,97.06,60.23,22.48,14.49,14.26,27.92,17.18,23.12,3.41
NEH2,-96.5601,41.37983,2018,7,27,208,2018-07-27,30.59,25.37,39.34,6.79,97.19,65.57,20.44,13.87,13.7,26.69,13.62,21.55,2.22
NEH2,-96.5601,41.37983,2018,7,28,209,2018-07-28,34.71,14.68,39.21,6.02,97.1,79.01,20.77,17.05,17.02,25.42,17.2,21.61,2.28
NEH2,-96.5601,41.37983,2018,7,29,210,2018-07-29,32.35,21.44,39.08,0.29,96.99,70.54,21.11,15.64,15.53,25.6,16.45,21.73,2.96
NEH2,-96.5601,41.37983,2018,7,30,211,2018-07-30,31.05,22.02,38.95,3.11,97.09,62.44,21.5,14.13,14.02,26.79,16.87,22.1,2.53
NEH2,-96.5601,41.37983,2018,7,31,212,2018-07-31,29.24,27.35,38.82,0,97.02,57.7,22.21,13.56,13.48,28.85,14.8,22.97,2.34
NEH2,-96.5601,41.37983,2018,8,1,213,2018-08-01,31.3,25.47,38.68,0.14,96.69,58.43,23.32,14.81,14.55,31.77,15.57,23.71,3.92
NEH2,-96.5601,41.37983,2018,8,2,214,2018-08-02,32.29,26.7,38.54,0.04,96.68,63.78,23.87,16.71,16.58,32.63,16.78,24.62,3.16
NEH2,-96.5601,41.37983,2018,8,3,215,2018-08-03,33.28,26.93,38.39,0.34,96.44,50.48,27.41,16.29,16.2,34.74,19.48,27.68,6.66
NEH2,-96.5601,41.37983,2018,8,4,216,2018-08-04,35.61,21.08,38.24,9.42,96.26,62.53,25.57,18.01,17.85,32.21,20.16,25.67,6.33
NEH2,-96.5601,41.37983,2018,8,5,217,2018-08-05,36.3,14.95,38.09,2.01,96.43,63.88,26.72,19.45,19.25,32.35,21.21,26.64,4.12
NEH2,-96.5601,41.37983,2018,8,6,218,2018-08-06,35.72,22.49,37.93,2.88,96.73,73.73,24.67,19.76,19.65,30.27,20.5,25.69,2.46
NEH2,-96.5601,41.37983,2018,8,7,219,2018-08-07,32.92,25.44,37.78,7.63,96.71,68.82,24.34,18.36,18.2,29.99,19.47,24.96,2.44
NEH2,-96.5601,41.37983,2018,8,8,220,2018-08-08,32.59,25.28,37.61,0.13,96.67,63.18,25.35,17.97,17.83,32.03,18.32,25.96,2.87
NEH2,-96.5601,41.37983,2018,8,9,221,2018-08-09,32.4,26.17,37.45,0,96.71,56.45,26.31,17.07,16.96,34.45,18.88,26.97,3.61
NEH2,-96.5601,41.37983,2018,8,10,222,2018-08-10,30.56,26.44,37.28,0,96.87,56.84,24.59,15.57,15.41,31.52,17.45,25.16,2.92
NEH2,-96.5601,41.37983,2018,8,11,223,2018-08-11,32.29,25.61,37.11,0,96.87,51.79,25.82,15.23,15.14,33.89,18.41,26.35,2.02
NEH2,-96.5601,41.37983,2018,8,12,224,2018-08-12,30.73,26.26,36.93,0,96.96,50.86,25.46,14.6,14.53,33.43,17.83,26,3.41
NEH2,-96.5601,41.37983,2018,8,13,225,2018-08-13,33.79,24.16,36.75,0.51,96.73,62.12,25.82,18.15,17.94,32.77,19.41,26.41,3.58
NEH2,-96.5601,41.37983,2018,8,14,226,2018-08-14,35.19,9.21,36.57,13.67,96.48,86.26,22.37,19.97,19.97,24.99,19.51,22.32,2.87
NEH2,-96.5601,41.37983,2018,8,15,227,2018-08-15,35.46,17.88,36.39,3.47,96.43,79.23,23.29,19.55,19.5,28.78,18.67,24.13,3.25
NEH2,-96.5601,41.37983,2018,8,16,228,2018-08-16,33.47,20.46,36.2,4.71,96.69,75.03,23.21,18.62,18.52,27.88,19.5,23.6,2.43
NEH2,-96.5601,41.37983,2018,8,17,229,2018-08-17,32.72,22.78,36.01,0,96.99,68.22,24.36,18.24,18.13,31.11,17.83,25.29,3.02
NEH2,-96.5601,41.37983,2018,8,18,230,2018-08-18,33.16,23,35.81,0.09,96.8,64.03,24.85,17.71,17.58,31.35,18.12,26.03,1.62
NEH2,-96.5601,41.37983,2018,8,19,231,2018-08-19,36.03,1.75,35.62,36.79,96.25,88.09,21.52,19.47,19.48,23.53,19.71,21.55,3.1
NEH2,-96.5601,41.37983,2018,8,20,232,2018-08-20,34.11,8.64,35.41,16.11,96.32,87.12,19.79,17.58,17.59,22.63,17.32,19.62,7.85
NEH2,-96.5601,41.37983,2018,8,21,233,2018-08-21,30.42,12.79,35.21,0.14,97.22,78.46,18.44,14.67,14.62,22.3,15.08,18.53,4.37
NEH2,-96.5601,41.37983,2018,8,22,234,2018-08-22,28.44,23.89,35,0,97.46,64.58,18.38,11.68,11.57,24.42,12.26,18.83,1.99
NEH2,-96.5601,41.37983,2018,8,23,235,2018-08-23,35.3,6.91,34.79,1.26,96.54,85.54,19.82,17.34,17.16,23.75,15.9,20.04,5.39
NEH2,-96.5601,41.37983,2018,8,24,236,2018-08-24,31.85,23.76,34.58,1.1,95.92,71,24.01,18.54,18.35,30.25,19.29,23.6,3.26
NEH2,-96.5601,41.37983,2018,8,25,237,2018-08-25,31.81,23.37,34.36,0,96.35,63.3,24.96,17.63,17.34,33.11,16.9,24.71,3.04
NEH2,-96.5601,41.37983,2018,8,26,238,2018-08-26,36.73,13.89,34.14,2.96,96.06,70.01,27.34,21.51,21.39,32.45,23.33,27.17,7.4
NEH2,-96.5601,41.37983,2018,8,27,239,2018-08-27,35.59,18.79,33.91,0.15,95.62,64.49,27.81,20.64,20.5,33.88,23.28,27.53,5.88
NEH2,-96.5601,41.37983,2018,8,28,240,2018-08-28,33.99,6.68,33.69,1.16,96.34,77.84,21.43,17.46,17.04,25.52,13.96,21.93,5.19
NEH2,-96.5601,41.37983,2018,8,29,241,2018-08-29,27.75,23.9,33.46,0,97.11,61.33,18.34,10.85,10.74,25.91,10.67,19.19,3.05
NEH2,-96.5601,41.37983,2018,8,30,242,2018-08-30,34.64,9.85,33.22,0.01,96.72,77.72,21.74,17.74,17.33,28.84,13.44,22.27,4.52
NEH2,-96.5601,41.37983,2018,8,31,243,2018-08-31,36.37,7.91,32.99,1.58,96.09,80.18,24.87,21.27,21.2,29.17,21.25,25.12,6.2
NEH2,-96.5601,41.37983,2018,9,1,244,2018-09-01,36.7,12.47,32.77,17.2,96.23,76.44,25.89,21.51,21.39,30.93,22.53,25.95,2.47
