date,location,rainfall,temp,temp_min,temp_max,allsky_sfc_sw_dwn,ps,rh2m,t2mdew,t2mwet,ws2m,dnr,GDD,source_temp,source_rain
2018-09-14,MNH1,0,24.8639583333333,19.83,31.89,19.21,98.74,83.64,17.8,17.69,1.28,17.1,14.8639583333333,G2F,G2F
2018-09-15,MNH1,0,25.9554166666667,19.33,34,19.41,98.81,80.51,18.41,18.28,1.29,17.1,15.9554166666667,G2F,G2F
2018-09-16,MNH1,8.64,25.4014583333333,20,33.44,18.1,98.5,88.86,19.5,19.36,1.78,17.1,15.4014583333333,G2F,G2F
2018-09-17,MNH1,6.86,20.7251063829787,15.61,31.39,18.7,98.02,82.1,20.52,20.4,1.52,17.1,10.7251063829787,G2F,G2F
2018-09-18,MNH1,1.52,18.0154166666667,15.17,22.39,NA,98.15,93.16,18.73,18.66,1.54,17.1,8.0154166666667,G2F,G2F
2018-09-19,MNH1,8.89,18.0604166666667,16.89,19.83,3.72,98.3,94.3,16.17,16.16,2.8,17.1,8.0604166666667,G2F,G2F
2018-09-20,MNH1,0,19.070625,17.44,23.67,6.09,97.8,91.67,20.64,20.37,3.81,17.1,9.070625,G2F,G2F
2018-09-21,MNH1,0,11.4952083333333,4.44,18.67,9.18,98.19,82.89,12.95,11.99,5.67,17.1,1.4952083333333,G2F,G2F
2018-09-22,MNH1,0,11.3804166666667,3.56,20.89,18.73,99.18,76.45,7.26,7.13,1.85,17.1,1.3804166666667,G2F,G2F
2018-09-23,MNH1,0,17.0916666666667,9.17,26.39,18.5,98.77,80.85,10.2,10.07,1.88,17.1,7.0916666666667,G2F,G2F
2018-09-24,MNH1,0.76,18.131875,11.17,26,17.99,98.28,88.83,14.73,14.64,2.56,17.1,8.131875,G2F,G2F
2018-09-25,MNH1,0,11.1616666666667,4.72,15.22,6.15,97.82,91.36,16.05,15.77,3.11,17.1,1.1616666666667,G2F,G2F
2018-09-26,MNH1,0,10.6016666666667,5.06,17.56,17.8,98.5,76.27,7.31,7.27,2.81,17.1,0.6016666666667,G2F,G2F
2018-09-27,MNH1,0,13.4629166666667,9.22,18.89,11.36,98.18,77.55,8.16,7.99,3.77,17.1,3.4629166666667,G2F,G2F
2018-09-28,MNH1,0,7.54395833333333,0.11,13.5,6,98.69,81.48,5.8,5.61,2.74,17.1,0,G2F,G2F
2018-09-29,MNH1,0,5.67645833333333,-1.28,10.61,3.88,99.27,70.25,2.38,2.19,1.45,17.1,0,G2F,G2F
2018-09-30,MNH1,3.56,9.01270833333333,6.56,12.44,4.95,98.97,93.19,8.91,8.89,2.7,17.1,0,G2F,G2F
2018-10-01,MNH1,0.51,8.84395833333333,8.22,9.61,1,98.7,95.34,10.62,10.49,3.38,13.82,0,G2F,G2F
2018-10-02,MNH1,2.29,10.1160416666667,8.33,12.78,6.12,98.51,89.82,10.6,10.58,1.73,13.82,0.1160416666667,G2F,G2F
2018-10-03,MNH1,1.78,18.45,6.33,28.72,10.12,97.43,89.27,18.54,18.08,5.9,13.82,8.45,G2F,G2F
2018-10-04,MNH1,1.52,4.83020833333333,0.33,8.5,17.12,98.81,71.69,3,2.89,4.04,13.82,0,G2F,G2F
2018-10-05,MNH1,0,8.435,5.11,11.39,4.54,98.2,92.47,11.16,10.96,2.15,13.82,0,G2F,G2F
2018-10-06,MNH1,2.54,6.80375,5.67,8.83,4.37,98.39,89.16,9.38,9.35,2.73,13.82,0,G2F,G2F
2018-10-07,MNH1,0.76,7.85479166666667,6,10.06,3.48,98.91,93.39,9.4,9.42,3.39,13.82,0,G2F,G2F
2018-10-08,MNH1,3.05,10.4054166666667,8.33,13.33,8.29,98.22,95.75,17.92,17.7,3.33,13.82,0.405416666666699,G2F,G2F
2018-10-09,MNH1,0.25,9.50208333333333,8.89,10.56,10.57,97.95,92.19,20.02,20.03,3.11,13.82,0,G2F,G2F
2018-10-10,MNH1,0,7.80458333333333,2.06,11.28,4.52,97.08,93.43,16.26,15.5,4.94,13.82,0,G2F,G2F
2018-10-11,MNH1,0,0.877916666666667,-3.5,3.5,8.28,97.97,75.64,0.07,0.07,5.7,13.82,0,G2F,G2F
2018-10-12,MNH1,0,0.0758333333333334,-4.22,7.33,5.94,98.19,81.52,-1.8,-1.74,2.08,13.82,0,G2F,G2F
2018-10-13,MNH1,0.76,6.166875,-3.44,13.61,10.77,98.11,83.91,1.41,1.12,3.02,13.82,0,G2F,G2F
2018-10-14,MNH1,1.02,1.2975,-0.28,5.89,3.2,98.34,90.41,3.32,3.3,2.61,13.82,0,G2F,G2F
2018-10-15,MNH1,0,1.989375,-1.89,7.28,11.72,98.77,78.26,-1.81,-1.78,3.8,13.82,0,G2F,G2F
2018-10-16,MNH1,0,6.35166666666667,0.78,13.83,13.9,98.39,80.38,1.72,1.45,4.28,13.82,0,G2F,G2F
2018-10-17,MNH1,0,2.5025,-2.5,9.89,14.53,99.27,72.14,-1.6,-1.61,3.79,13.82,0,G2F,G2F
2018-10-18,MNH1,0.76,9.71541666666667,-2.39,22.22,14.11,99.5,74.42,1.19,0.64,3.03,13.82,0,G2F,G2F
2018-10-19,MNH1,0,12.5039583333333,7.17,18.61,3.77,97.98,86.37,6.89,6.73,5.03,13.82,2.5039583333333,G2F,G2F
2018-10-20,MNH1,0,2.66791666666667,-5.22,6.39,10.16,98.36,79.95,-0.72,-1.1,5.21,13.82,0,G2F,G2F
2018-10-21,MNH1,0,2.851875,-6.39,15.67,12.68,98.88,73.27,-2.85,-2.91,2.57,13.82,0,G2F,G2F
2018-10-22,MNH1,0,5.26395833333333,-4,16.28,13.48,98.37,81.65,3.19,3.04,2.75,13.82,0,G2F,G2F
2018-10-23,MNH1,0,2.993125,-4.94,10.28,13.17,99.22,80.48,1.15,1.17,2.59,13.82,0,G2F,G2F
2018-10-24,MNH1,0,4.33229166666667,-4.61,14.5,12.43,99.43,85.18,2.22,2.22,1.51,13.82,0,G2F,G2F
2018-10-25,MNH1,0,8.36208333333333,5.67,11.72,8.14,98.66,84.7,2.7,2.73,1.48,13.82,0,G2F,G2F
2018-10-26,MNH1,0.51,7.70458333333333,4.89,10.94,7.13,97.94,90.29,4.08,4.13,1.54,13.82,0,G2F,G2F
2018-10-27,MNH1,0.25,9.59125,7.11,15.22,3.86,97.83,87.3,4.35,4.39,1.06,13.82,0,G2F,G2F
2018-10-28,MNH1,0,7.55166666666667,1.72,12.56,1.91,97.42,93.81,5.38,5.42,4.3,13.82,0,G2F,G2F
2018-10-29,MNH1,0,5.42916666666667,-2.39,13.61,10.02,98.34,84.66,3.21,3.24,2.02,13.82,0,G2F,G2F
2018-10-30,MNH1,0,7.3775,2.72,11.61,5.57,97.79,94.48,6.93,6.83,3.17,13.82,0,G2F,G2F
2018-10-31,MNH1,0,4.08145833333333,-2.06,12.72,10.83,98.03,83.01,4.39,4.39,2.46,13.82,0,G2F,G2F
2018-11-01,MNH1,0,4.959375,-3.17,12.33,7.41,97.89,83.72,2.1,2.11,1.72,11.02,0,G2F,G2F
2018-11-02,MNH1,0.76,5.17916666666667,2.28,7.78,8.59,97.93,85.09,0.39,0.43,1.5,11.02,0,G2F,G2F
2018-11-03,MNH1,0.76,4.18520833333333,2.39,7.5,7.32,98.64,85.23,0.21,0.25,2.37,11.02,0,G2F,G2F
2018-11-04,MNH1,0.25,2.12104166666667,0.72,2.67,1.05,97.94,96.76,5.87,5.73,5.73,11.02,0,G2F,G2F
2018-11-05,MNH1,0.51,4.34666666666667,2.11,7,4.76,97.57,91.49,3.66,3.68,3.29,11.02,0,G2F,G2F
2018-11-06,MNH1,0,1.863125,-1.44,5.06,3.53,97.17,91.51,2.68,2.52,4.17,11.02,0,G2F,G2F
2018-11-07,MNH1,0,-2.58125,-4.61,-1.11,2.92,98.59,82.83,-3.41,-3.3,4.31,11.02,0,G2F,G2F
2018-11-08,MNH1,0,-5.00854166666667,-6.67,-3.17,5.16,99.34,76.78,-5.18,-4.98,1.14,11.02,0,G2F,G2F
2018-11-09,MNH1,0,-8.3425,-11.61,-5.61,7.09,98.71,76.55,-7.22,-7.01,4.74,11.02,0,G2F,G2F
2018-11-10,MNH1,0,-10.5875,-18.22,-5.94,8.15,99.16,71.97,-8.98,-8.49,3.91,11.02,0,G2F,G2F
2018-11-11,MNH1,0,-4.01708333333333,-6.33,-1.78,6.52,98.92,83.04,-4.3,-4.27,2.89,11.02,0,G2F,G2F
2018-11-12,MNH1,0,-8.17770833333333,-11.56,-6.5,3.67,99.44,77.39,-8.24,-7.82,3.47,11.02,0,G2F,G2F
2018-11-13,MNH1,0,-10.8283333333333,-16.94,-3.44,10.05,99.63,72.48,-12.7,-11.72,3.02,11.02,0,G2F,G2F
2018-11-14,MNH1,NA,NA,NA,NA,9.68,99.8,76.16,-9.58,-9.24,1.41,11.02,NA,G2F,G2F
2018-05-17,MOH1,0,20.9875,18.67,25.44,6.51,98.62,74.42,16.33,16.21,1.16,17.96,10.9875,G2F,G2F
2018-05-18,MOH1,2.29,19.5402083333333,16.83,22.67,19.7,98.47,74.87,16.02,15.94,0.59,17.96,9.5402083333333,G2F,G2F
2018-05-19,MOH1,12.45,19.3891666666667,15.11,23.94,5.59,98.45,85.43,19.29,19.15,1.13,17.96,9.3891666666667,G2F,G2F
2018-05-20,MOH1,0,19.9129166666667,15.44,26.94,20.91,98.9,82.68,19.98,19.94,0.92,17.96,9.9129166666667,G2F,G2F
2018-05-21,MOH1,0,20.4939583333333,17.5,25.22,20.68,98.85,81.95,18.4,18.34,1.33,17.96,10.4939583333333,G2F,G2F
2018-05-22,MOH1,0,21.7827083333333,14.5,28.33,27.59,98.92,70.97,16.98,16.81,0.72,17.96,11.7827083333333,G2F,G2F
2018-05-23,MOH1,0,24.240625,18.56,29.94,25.92,99.12,80.06,19.89,19.82,1.07,17.96,14.240625,G2F,G2F
2018-05-24,MOH1,1.52,24.306875,18.06,29.94,23.14,99.06,77.53,20.21,20.13,0.88,17.96,14.306875,G2F,G2F
2018-05-25,MOH1,0,22.893125,19.78,27.56,18.19,98.47,85.96,20.89,20.89,0.95,17.96,12.893125,G2F,G2F
2018-05-26,MOH1,0,25.7925,19.11,32.67,26.99,98.23,81.46,21.2,21.16,1.19,17.96,15.7925,G2F,G2F
2018-05-27,MOH1,2.03,28.1541666666667,20.89,35.28,27.83,98.39,67.85,21.11,20.96,0.88,17.96,18.1541666666667,G2F,G2F
2018-05-28,MOH1,0,27.8145833333333,21.44,35.06,25.54,98.49,64.97,20.38,20.24,1.13,17.96,17.8145833333333,G2F,G2F
2018-05-29,MOH1,0,26.0764583333333,20.56,32.39,23.49,98.2,68.81,19.96,19.82,1.29,17.96,16.0764583333333,G2F,G2F
2018-05-30,MOH1,0.25,25.6616666666667,20,30.94,27.92,97.83,67.61,18.95,18.82,1.72,17.96,15.6616666666667,G2F,G2F
2018-05-31,MOH1,0,24.875625,21.61,29.94,21.05,98.09,76.52,20.92,20.81,1.25,17.96,14.875625,G2F,G2F
2018-06-01,MOH1,1.52,28.0214583333333,19.67,37.67,29,98.34,55.18,17.96,17.81,0.83,19.48,18.0214583333333,G2F,G2F
2018-06-02,MOH1,0,24.310625,21.17,31,20.37,98.44,79.69,19.46,19.2,1.4,19.48,14.310625,G2F,G2F
2018-06-03,MOH1,0,22.4641666666667,14.17,29.56,30.18,99,50.11,10.87,10.76,1.95,19.48,12.4641666666667,G2F,G2F
2018-06-04,MOH1,0,20.270625,12.5,27.39,14.52,99.01,53.57,10,9.88,0.86,19.48,10.270625,G2F,G2F
2018-06-05,MOH1,0,23.5247916666667,13.67,32.39,29.56,98.52,52.15,13.44,13.26,0.95,19.48,13.5247916666667,G2F,G2F
2018-06-06,MOH1,0,25.76125,15.17,34.17,26.93,98.53,55.21,16.61,16.47,0.88,19.48,15.76125,G2F,G2F
2018-06-07,MOH1,0.25,26.011875,19.17,34.17,23.06,98.71,62.03,19.49,19.29,1.11,19.48,16.011875,G2F,G2F
2018-06-08,MOH1,0,27.6397916666667,22.72,33.78,22.09,98.87,66.2,20.76,20.56,0.94,19.48,17.6397916666667,G2F,G2F
2018-06-09,MOH1,0,28.0960416666667,21.67,34.72,27.77,98.68,73.03,22.22,22.12,1.38,19.48,18.0960416666667,G2F,G2F
2018-06-10,MOH1,0,28.7339583333333,21.72,35.17,28.11,98.24,58.44,20.16,19.93,1.53,19.48,18.7339583333333,G2F,G2F
2018-06-11,MOH1,16.26,29.5622916666667,21.78,36.44,28.15,98.16,68.6,21.75,21.6,0.93,19.48,19.5622916666667,G2F,G2F
2018-06-12,MOH1,0,25.7479166666667,20.22,30.28,25.8,98.44,74.21,21.63,21.48,0.88,19.48,15.7479166666667,G2F,G2F
2018-06-13,MOH1,0,25.2579166666667,20.33,31.44,26.23,98.77,63.58,19.33,18.94,1.3,19.48,15.2579166666667,G2F,G2F
2018-06-14,MOH1,0,24.9558333333333,18.33,35.67,26.06,98.72,74.16,21.35,21.15,1.3,19.48,14.9558333333333,G2F,G2F
2018-06-15,MOH1,0,28.374375,21,36.33,28.5,98.51,59.83,21.04,20.83,1.93,19.48,18.374375,G2F,G2F
2018-06-16,MOH1,0,29.27625,22.67,36.11,26.94,98.56,58.53,21.25,21.03,1.92,19.48,19.27625,G2F,G2F
2018-06-17,MOH1,0,29.9364583333333,24.89,35.89,26.02,98.74,57.6,21.3,21.11,1.94,19.48,19.9364583333333,G2F,G2F
2018-06-18,MOH1,3.05,29.7541666666667,24.22,35.89,26.66,98.81,58.21,21.33,21.14,1.71,19.48,19.7541666666667,G2F,G2F
2018-06-19,MOH1,28.96,26.3741666666667,22.44,33.33,24.71,98.62,64.6,21.63,21.46,1.47,19.48,16.3741666666667,G2F,G2F
2018-06-20,MOH1,7.11,24.7847916666667,19.72,32.89,26.76,98.26,73.4,21.79,21.65,1.61,19.48,14.7847916666667,G2F,G2F
2018-06-21,MOH1,0,20.119375,17.56,23.33,13.77,97.93,77.89,17.85,17.67,1.83,19.48,10.119375,G2F,G2F
2018-06-22,MOH1,0,19.4039583333333,17,22.22,13.98,98.03,71.81,16.92,16.84,1.8,19.48,9.4039583333333,G2F,G2F
2018-06-23,MOH1,0,22.3525,17.83,27.39,21.85,98.13,66.5,16.62,16.51,0.74,19.48,12.3525,G2F,G2F
2018-06-24,MOH1,0,23.3385416666667,18.11,28.33,12.71,98.46,68.9,19.07,18.91,1.2,19.48,13.3385416666667,G2F,G2F
2018-06-25,MOH1,14.48,24.1714583333333,19,30.94,21.01,98.59,70.85,20.42,20.3,1.65,19.48,14.1714583333333,G2F,G2F
2018-06-26,MOH1,0,20.4666666666667,18.78,23.28,4.25,98.37,85.87,23.02,22.98,1.57,19.48,10.4666666666667,G2F,G2F
2018-06-27,MOH1,0.51,25.9025,18.89,33,23.34,98.32,75.52,22.51,22.32,0.62,19.48,15.9025,G2F,G2F
2018-06-28,MOH1,0,28.259375,20.94,36.44,28.1,98.41,74.3,24.03,23.91,1.23,19.48,18.259375,G2F,G2F
2018-06-29,MOH1,0,29.4335416666667,25.22,34.39,28.55,98.57,68.37,22.74,22.59,1.92,19.48,19.4335416666667,G2F,G2F
2018-06-30,MOH1,0,29.5708333333333,25,34.94,27.7,98.54,66.1,22.8,22.62,1.65,19.48,19.5708333333333,G2F,G2F
2018-07-01,MOH1,0,26.365625,23.17,31.11,21.06,98.47,73.44,22.68,22.55,1.62,21.74,16.365625,G2F,G2F
2018-07-02,MOH1,0,26.9164583333333,19.44,34.72,27.72,98.81,60.44,19.51,19.28,0.91,21.74,16.9164583333333,G2F,G2F
2018-07-03,MOH1,0,28.6029166666667,23.06,35.78,24.56,98.9,65.13,22.38,22.18,1.29,21.74,18.6029166666667,G2F,G2F
2018-07-04,MOH1,0,28.746875,23.06,35.06,26.34,99.34,67.34,22.43,22.27,1.25,21.74,18.746875,G2F,G2F
2018-07-05,MOH1,0,28.39375,21.39,36.44,27.84,99.67,59.58,21.33,21.14,0.98,21.74,18.39375,G2F,G2F
2018-07-06,MOH1,0,27.2960416666667,21.06,34.06,25.17,99.69,62.59,20.1,19.81,1.6,21.74,17.2960416666667,G2F,G2F
2018-07-07,MOH1,0,23.5039583333333,14.67,32.94,29.83,99.55,49.11,13.06,12.9,1.43,21.74,13.5039583333333,G2F,G2F
2018-07-08,MOH1,3.05,24.233125,12.89,34.44,28.77,99.41,55.04,16.23,15.86,0.99,21.74,14.233125,G2F,G2F
2018-07-09,MOH1,1.02,27.3095833333333,21.11,36.5,24.87,99.37,58.95,20.6,20.42,0.72,21.74,17.3095833333333,G2F,G2F
2018-07-10,MOH1,0,28.2185416666667,21.33,36.61,27.75,99.1,48.52,18.74,18.54,0.9,21.74,18.2185416666667,G2F,G2F
2018-07-11,MOH1,0,28.0514583333333,22.33,35.83,27.09,98.95,46.12,17.88,17.72,1.16,21.74,18.0514583333333,G2F,G2F
2018-07-12,MOH1,0,27.4941666666667,19.28,36.72,28.33,99.05,46.4,17.47,17.31,1.36,21.74,17.4941666666667,G2F,G2F
2018-07-13,MOH1,6.6,28.6452083333333,22.06,36.61,26.1,98.97,57.02,21.06,20.87,1.35,21.74,18.6452083333333,G2F,G2F
2018-07-14,MOH1,0,26.1941666666667,20.72,33.44,22.27,98.78,68.04,22.93,22.72,0.95,21.74,16.1941666666667,G2F,G2F
2018-07-15,MOH1,0,27.2735416666667,22.11,35,25.25,98.66,60.6,21.3,20.99,0.77,21.74,17.2735416666667,G2F,G2F
2018-07-16,MOH1,0,27.7254166666667,21.17,35.67,25.8,98.71,51.58,19.04,18.89,1.11,21.74,17.7254166666667,G2F,G2F
2018-07-17,MOH1,0,25.571875,20.17,32.33,16.46,98.92,50.6,16.63,16.45,1.17,21.74,15.571875,G2F,G2F
2018-07-18,MOH1,29.46,25.084375,20,30.5,15.18,98.8,66.5,18.59,18.38,1.41,21.74,15.084375,G2F,G2F
2018-07-19,MOH1,0,24.1754166666667,20.28,29.11,3.84,98.36,73.71,22.3,22.14,1.72,21.74,14.1754166666667,G2F,G2F
2018-07-20,MOH1,0,25.3483333333333,19.44,32.72,27.85,98.29,56.69,19.35,18.96,1.84,21.74,15.3483333333333,G2F,G2F
2018-07-21,MOH1,0,24.3022916666667,18,30.83,27.92,98.52,55.02,16.52,16.36,1.94,21.74,14.3022916666667,G2F,G2F
2018-07-22,MOH1,0,23.3191666666667,17.61,30.56,25.43,98.58,57.78,16.51,16.37,1.61,21.74,13.3191666666667,G2F,G2F
2018-07-23,MOH1,0,23.7939583333333,17.06,31.83,23.04,98.78,57.54,16.7,16.52,1.33,21.74,13.7939583333333,G2F,G2F
2018-07-24,MOH1,0,24.81125,16.94,33.83,25.63,98.96,53.14,16.4,16.28,1.25,21.74,14.81125,G2F,G2F
2018-07-25,MOH1,0,23.6458333333333,13.67,32.22,27.12,98.93,44.87,13.45,13.27,0.89,21.74,13.6458333333333,G2F,G2F
2018-07-26,MOH1,0,21.2314583333333,17.11,27.56,4.11,98.87,56.74,15.59,15.38,1.16,21.74,11.2314583333333,G2F,G2F
2018-07-27,MOH1,0,21.8052083333333,15.06,30.22,27.21,99.09,49.86,12.99,12.91,1.15,21.74,11.8052083333333,G2F,G2F
2018-07-28,MOH1,0.51,21.1897916666667,14.94,30.94,16.04,99.14,56.12,13.94,13.84,1.28,21.74,11.1897916666667,G2F,G2F
2018-07-29,MOH1,0,19.5129166666667,18.39,22.44,7.85,98.82,84.83,18.74,18.7,1.13,21.74,9.5129166666667,G2F,G2F
2018-07-30,MOH1,0,21.2814583333333,17.33,29.28,15.73,98.87,68.51,16.45,16.28,1.42,21.74,11.2814583333333,G2F,G2F
2018-07-31,MOH1,0,22.8364583333333,16.22,31.78,16.09,98.83,60.89,14.88,14.71,1.3,21.74,12.8364583333333,G2F,G2F
2018-08-01,MOH1,0,22.7310416666667,13.67,33.78,24.67,98.83,49.16,13.47,13.37,0.84,20.16,12.7310416666667,G2F,G2F
2018-08-02,MOH1,0,23.8883333333333,15.61,34.83,26.4,98.81,46.56,14.48,14.38,1.3,20.16,13.8883333333333,G2F,G2F
2018-08-03,MOH1,0,25.656875,16.06,36.17,26.79,98.9,45.78,15.29,15.17,1.17,20.16,15.656875,G2F,G2F
2018-08-04,MOH1,0,26.5385416666667,19.11,34.67,26.52,98.88,43.43,14.64,14.47,1.88,20.16,16.5385416666667,G2F,G2F
2018-08-05,MOH1,0,28.584375,23.5,36.72,25.07,99,54.44,18.84,18.68,1.6,20.16,18.584375,G2F,G2F
2018-08-06,MOH1,0.25,28.0054166666667,21.83,35,19.23,98.8,56.78,20.62,20.38,1.4,20.16,18.0054166666667,G2F,G2F
2018-08-07,MOH1,0,23.8654166666667,19.83,31,14.85,98.67,77.2,22.1,22.01,1.09,20.16,13.8654166666667,G2F,G2F
2018-08-08,MOH1,0,24.659375,17.11,34.06,19.97,98.72,56.3,17.37,17.12,0.96,20.16,14.659375,G2F,G2F
2018-08-09,MOH1,0,25.481875,14.83,37.44,24.61,98.73,41.16,13.18,13.05,0.78,20.16,15.481875,G2F,G2F
2018-08-10,MOH1,0,25.750625,16.78,37.72,24.15,98.66,50.05,16.15,15.91,0.97,20.16,15.750625,G2F,G2F
2018-08-11,MOH1,0,26.313125,17.89,37.11,24.9,98.82,48.92,15.71,15.5,1.1,20.16,16.313125,G2F,G2F
2018-08-12,MOH1,0,25.68,15.72,37.33,25.8,99.09,45.5,14.46,14.36,1.3,20.16,15.68,G2F,G2F
2018-08-13,MOH1,2.79,26.43125,18.78,37.17,24.31,98.91,47.51,15.63,15.52,1.24,20.16,16.43125,G2F,G2F
2018-08-14,MOH1,0.51,22.933125,19.83,26.44,8.82,98.6,79.67,20.64,20.59,1.25,20.16,12.933125,G2F,G2F
2018-08-15,MOH1,1.27,24.6616666666667,20.78,31.22,15.4,98.35,78.71,21.41,21.34,1.45,20.16,14.6616666666667,G2F,G2F
2018-08-16,MOH1,0.51,26.845625,19.94,35.11,21.46,98.61,72.68,21.59,21.45,0.97,20.16,16.845625,G2F,G2F
2018-08-17,MOH1,0,24.9202083333333,20.06,33.22,20.3,98.79,65.59,18.94,18.66,1.37,20.16,14.9202083333333,G2F,G2F
2018-08-18,MOH1,0.51,24.0927083333333,17.61,33.06,22.8,98.76,64.1,18.66,18.52,1.03,20.16,14.0927083333333,G2F,G2F
2018-08-19,MOH1,0.25,23.8322916666667,18.5,30.5,11.63,98.39,73.98,19.96,19.85,1.9,20.16,13.8322916666667,G2F,G2F
2018-08-20,MOH1,0.25,22.013125,19.67,27.28,17.71,98.01,75.41,19.25,19.1,2.46,20.16,12.013125,G2F,G2F
2018-08-21,MOH1,0.25,23.338125,19.17,30.94,22.5,98.78,66.11,16.64,16.42,1.89,20.16,13.338125,G2F,G2F
2018-08-22,MOH1,0,21.1585416666667,14.06,30.11,20.79,99.41,53.85,12.24,11.86,1.12,20.16,11.1585416666667,G2F,G2F
2018-08-23,MOH1,0.25,18.606875,12.06,25.56,6.14,99.11,63.47,12.77,12.54,1.49,20.16,8.606875,G2F,G2F
2018-08-24,MOH1,0.25,22.64375,17.44,29.5,10.22,98.41,74.85,19.3,19.02,2.49,20.16,12.64375,G2F,G2F
2018-08-25,MOH1,0,27.925,22.89,35.22,21.85,98.67,68.31,21.54,21.41,2.39,20.16,17.925,G2F,G2F
2018-08-26,MOH1,0.25,28.47375,22.67,35.94,22.96,98.82,62.54,21.16,21.01,1.86,20.16,18.47375,G2F,G2F
2018-08-27,MOH1,0,29.1614583333333,22.89,36.39,23.02,98.48,57.02,20.5,20.36,2.92,20.16,19.1614583333333,G2F,G2F
2018-08-28,MOH1,0.25,30.2377083333333,24.78,37.5,23.27,98.52,57.3,20.98,20.83,2.31,20.16,20,G2F,G2F
2018-08-29,MOH1,0.25,22.1285416666667,20.06,27.61,13.05,98.87,82.89,21.44,21.34,1.33,20.16,12.1285416666667,G2F,G2F
2018-08-30,MOH1,0.51,21.7452083333333,19.5,24.28,3.01,99.08,84.54,20.88,20.79,1.69,20.16,11.7452083333333,G2F,G2F
2018-08-31,MOH1,0.25,21.6970833333333,19.94,28.61,5.76,98.72,81.35,22.45,22.38,1.74,20.16,11.6970833333333,G2F,G2F
2018-09-01,MOH1,0.25,26.6358333333333,22.06,34.11,22.82,98.74,76.12,22.21,22.13,1.79,19.48,16.6358333333333,G2F,G2F
2018-09-02,MOH1,0.25,25.7397916666667,21.11,31.94,17.73,98.92,68.89,20.62,20.5,1.75,19.48,15.7397916666667,G2F,G2F
2018-09-03,MOH1,0,26.5379166666667,22.06,32.94,21.84,99.16,69.4,21.22,21.11,1.46,19.48,16.5379166666667,G2F,G2F
2018-09-04,MOH1,0.25,26.4958333333333,21.33,33.11,20.46,99.1,65.78,20.55,20.42,1.81,19.48,16.4958333333333,G2F,G2F
2018-09-05,MOH1,0,25.9745833333333,20.17,34.67,17.43,99.11,72.74,21.47,21.32,1.15,19.48,15.9745833333333,G2F,G2F
2018-09-06,MOH1,0.25,23.6383333333333,21.94,29.11,9.12,99.21,73.8,20.74,20.57,0.91,19.48,13.6383333333333,G2F,G2F
2018-09-07,MOH1,0.25,21.2520833333333,20.06,22.61,6.56,98.94,89.13,20.93,20.95,2.2,19.48,11.2520833333333,G2F,G2F
2018-09-08,MOH1,0,17.91,16.39,20.06,4.22,98.7,85.05,15.96,15.9,3.01,19.48,7.91,G2F,G2F
2018-09-09,MOH1,0,18.9835416666667,13.28,26.72,13.48,98.72,76.94,14.07,14.02,1.68,19.48,8.9835416666667,G2F,G2F
2018-09-10,MOH1,0,19.1220833333333,10.56,29.39,22.52,98.92,68.69,12.82,12.73,0.87,19.48,9.1220833333333,G2F,G2F
2018-09-11,MOH1,0.25,19.998125,11.61,30.17,20.48,99.08,70.44,15.12,14.89,0.96,19.48,9.998125,G2F,G2F
2018-09-12,MOH1,0,21.033125,13,29.72,20.14,99.16,72.72,16.23,16.14,1.11,19.48,11.033125,G2F,G2F
2018-09-13,MOH1,0,22.9254166666667,16.33,31.5,20.86,99.12,74.77,18.64,18.51,0.98,19.48,12.9254166666667,G2F,G2F
2018-09-14,MOH1,0,25.1397916666667,17.5,34.5,20.15,99.09,70.65,19.91,19.8,0.62,19.48,15.1397916666667,G2F,G2F
2018-09-15,MOH1,0,25.3870833333333,17.28,35.83,19.6,99.1,67.15,19.66,19.53,0.85,19.48,15.3870833333333,G2F,G2F
2018-09-16,MOH1,0,25.1275,16.67,35.44,20.89,98.83,63.81,18.67,18.48,0.79,19.48,15.1275,G2F,G2F
2018-09-17,MOH1,0,25.0204166666667,17.33,34.44,19.74,98.64,60.74,19.21,19.06,0.49,19.48,15.0204166666667,G2F,G2F
2018-09-18,MOH1,0,25.0354166666667,17.78,35.83,NA,98.59,64.75,20.11,19.9,0.86,19.48,15.0354166666667,G2F,G2F
2018-09-19,MOH1,0,26.7472916666667,20.33,35,18.89,98.59,70.69,21.75,21.63,0.98,19.48,16.7472916666667,G2F,G2F
2018-09-20,MOH1,0,28.065625,21.72,35.67,17.98,98.49,67.49,21.54,21.41,1.88,19.48,18.065625,G2F,G2F
2018-09-21,MOH1,0,22.4358333333333,16,28.78,12.21,99.1,67.8,15.68,14.93,1.87,19.48,12.4358333333333,G2F,G2F
2018-09-22,MOH1,0,17.6810416666667,10.33,27.5,20.4,99.39,59.24,9.65,9.58,1.37,19.48,7.6810416666667,G2F,G2F
2018-09-23,MOH1,0,18.6252083333333,8.5,29.78,19.08,98.95,62.58,11.44,11.07,1.09,19.48,8.6252083333333,G2F,G2F
2018-09-24,MOH1,NA,NA,NA,NA,6.62,98.53,76.87,18.06,17.96,0.77,19.48,NA,G2F,G2F
2018-09-25,MOH1,NA,NA,NA,NA,14.34,98.57,79.08,18.72,18.49,1.81,19.48,NA,G2F,G2F
2018-09-26,MOH1,NA,NA,NA,NA,11.62,99.42,65.4,8.52,8.25,1.16,19.48,NA,G2F,G2F
